ratingId;moduleId;score;grade;voteScore;ups;downs
5d1d13bf8a3f6d001ca3df50;50873019;5;5.75;0;0;0
5d1cbb188a3f6d001ca38ffa;50873019;2;6.00;0;0;0
5d1cb8518a3f6d001ca38cb1;50873019;3;5.50;0;0;0
5d1b8071139930001c20fdba;50873019;4;4.50;0;0;0
5d1b7045139930001c20e421;50873019;5;6.00;0;0;0
5d6faf3b119583001c2d3265;50821425;1;4.00;4;4;0
5d6d17b79c4620001c9eed1e;50821425;1;4.75;2;2;0
5d1f69316cf972001c818df0;50821425;1;4.25;26;26;0
5d2087af7631e8001cce02a8;50821425;1;3.25;2;2;0
5d1d35538a3f6d001ca3ee3c;50821425;1;4.00;5;6;1
5cf1102f7df614001ceaf58d;50821425;1;4.50;20;20;0
5d1f0b066cf972001c80e186;50821425;1;4.75;14;14;0
5a66113b6e7c4f001abb912a;50821425;3;6.00;-16;3;19
5c6aa92c0f0ace001c3979fe;50821425;1;4.00;2;4;2
5c4855ddd5cd47001cbde38a;50821425;1;4.25;5;5;0
5c3a10b740ced6001c4fe065;50821425;3;5.00;-5;2;7
5c06ac2e13bc4d001b28248b;50821425;1;4.00;6;7;1
5bd21a03a6657500190631fb;50821425;1;5.50;8;9;1
5ba8ee659432d400197a8ef3;50821425;1;4.25;6;7;1
5ba8ea8e9432d400197a89a2;50821425;1;4.00;3;3;0
5a703eae4adcfd001aa286c5;50821425;1;5.25;8;10;2
5a6926311053f0001a84ee23;50821425;1;5.00;0;4;4
5d67c0be824f1e001c34b20e;50821425;1;4.25;0;0;0
5d602bf01ca598001c982cf2;50821425;1;3.00;0;0;0
5d5d814a31a6d7001c37c565;50821425;3;4.50;0;0;0
5d5d19ea31a6d7001c37a8c6;50821425;2;4.5;0;0;0
5d555473cfa4cf001c0555dd;50821425;2;5.00;0;0;0
5d3ebdeee9a806001ce5bcd7;50821425;1;4.25;0;0;0
5d236ae16b30c8001cd6bfe2;50821425;1;5.00;0;0;0
5d80cb46af4767001ce4ab0f;50873017;5;4.50;1;1;0
5d67d14b824f1e001c34b96b;50873017;5;5.75;0;0;0
5d2499bb490ddc001c9661ae;50873017;5;5.50;-3;0;3
5c4305f86ebd2f001c2c8546;50873017;5;5.50;2;3;1
5aaaa3e0c1bcc7001a8d7739;50873017;3;5.00;1;2;1
5b4363605c57d5001afa6dcd;50873017;5;6.00;0;0;0
5d3c152589f9e5001c93b9ec;50873017;5;5.50;0;0;0
5d24689e490ddc001c961c29;50873017;5;5.75;0;0;0
5d24643e490ddc001c961548;50873017;5;5.50;0;0;0
5bdf12053aec92001b9fe4d3;50873017;5;5.75;0;0;0
5c5810fabe474e001c2cfc26;50873017;5;5.00;0;0;0
5c498852aaf8a6001c77357e;50873017;5;5.00;0;0;0
5c419132f6bb49001c6ed66d;50873017;5;5.75;0;0;0
5c29b2563883e8001c057275;50873017;3;5.75;0;0;0
5bc9fc6cc076ea00190a432c;50873017;5;5.00;0;0;0
5b47141baf6bcc001af23799;50313790;4;4.25;0;0;0
5a8e7fac31280b001a9fd153;50313790;4;5.50;0;1;1
5a63efcd54f060001af5cfd3;50313790;2;5.50;-8;2;10
5d1a969c20ec37001cbecbd3;50313790;3;5.00;0;0;0
5d19fb4e20ec37001cbe3bd3;50313790;4;5.50;0;0;0
5c4aaf5a0f904e001c27c2af;50313790;1;4.00;0;0;0
5c49ef4b0f904e001c2770bf;50313790;4;5.25;0;0;0
5c1d83b2ad071e001c2bec6e;50313790;1;3.75;0;0;0
5b92391021bc88001aab4ab0;50313790;3;4.50;0;0;0
5b7482add386c8001aa66cca;50313790;3;5.25;0;0;0
5b711d289e8b60001a952efe;50313790;3;5.00;0;0;0
5b45b9f72ca6cb001a4fec78;50313790;4;5.50;0;0;0
5a75a9bd7a303c001a786f7c;50313790;2;4.50;0;0;0
5a62f20bf92ac7001a6ede56;50313790;3;5.25;0;0;0
5cc596752e9d01001cab4ffa;50783616;4;5.00;0;0;0
5cc2cb42c9ea6b001ca23c03;50783616;4;5.25;0;1;1
5b3bc1a56d405b001abdfd8d;50783616;3;4.75;0;0;0
5cd2908aefc1ea001cda1151;50783616;4;5.50;0;0;0
5cc34104b953b5001cc6a512;50783616;5;6.00;0;0;0
5cf625fd888ee3001ce4aa63;50821229;1;4.75;0;0;0
5b22aa6ef83426001ada2324;50370921;1;5.75;0;0;0
5d07facaa514ad001cc9058e;50314970;5;5.50;1;1;0
5d0735be01e578001cc9e237;50314970;5;5.00;1;1;0
5a8e801a31280b001a9fd197;50314970;3;4.75;2;2;0
5a6f7d974adcfd001aa266fd;50314970;1;5.75;0;0;0
5d0d1f3ba2f002001c672699;50314970;5;4.75;0;0;0
5d08dd7da514ad001cc9daa3;50314970;3;5.25;0;0;0
5d073a3e01e578001cc9eaed;50314970;4;6.00;0;0;0
5c4aaf2b0f904e001c27c2a5;50314970;5;4.50;0;0;0
5b6c994bfb005e001a118df7;50314970;4;4.25;0;0;0
5a8d4dbbf76900001a7a1ca9;50314970;4;5.00;0;0;0
5a775851e9eb9a001a0c0353;50314970;5;4.75;0;0;0
5a6a230c1053f0001a853d29;50314970;1;4.25;0;0;0
5a68fbe5c9e055001ac8dd15;50314970;1;4.00;0;0;0
5a68bf13c9e055001ac8cad1;50314970;4;5.50;0;0;0
5a62f201f92ac7001a6ede53;50314970;4;4.50;0;0;0
5a606da0e9399e001ac526c6;50314970;3;5.25;0;0;0
5d5924f84c8101001ce62d01;50819883;4;4.00;1;1;0
5d43c83f2df369001c80846b;50819883;4;4.75;-2;1;3
5d1b1f5f139930001c207025;50819883;3;4.75;11;11;0
5d1efbca6cf972001c80c281;50819883;3;4.50;4;4;0
5a6611456e7c4f001abb9133;50819883;5;6.00;-11;4;15
5cbcd5250b10a6001c30735b;50819883;5;5.25;-2;2;4
5c497da9aaf8a6001c7723ad;50819883;4;5.50;-1;4;5
5c055e07f14149001b68a5d0;50819883;1;4.75;14;14;0
5ba8eb719432d400197a8b11;50819883;3;4.25;4;4;0
5b6c77f1fb005e001a118af2;50819883;1;5.25;22;24;2
5b4c62b636ebdc001a7110c1;50819883;3;4.50;1;2;1
5b40f0b23f91bc001acf5018;50819883;1;4.25;3;7;4
5b4303c55c57d5001af9e098;50819883;4;4.00;7;7;0
5aeb6e96817de5001aa7595f;50819883;4;6.00;-2;6;8
5d80979eaf4767001ce43aa3;50819883;3;4.50;0;0;0
5d6d17ab9c4620001c9eed1a;50819883;3;4.50;0;0;0
5d602be11ca598001c982cea;50819883;4;4.50;0;0;0
5d5d813631a6d7001c37c555;50819883;2;3.50;0;0;0
5d5d19dd31a6d7001c37a8bd;50819883;3;4.75;0;0;0
5d5a76bd30ad41001ceb00a7;50819883;4;3.75;0;0;0
5d4b0915791a25001c0b8a5b;50819883;3;4.50;0;0;0
5d3c5c6b89f9e5001c93ca6d;50819883;2;3.25;0;0;0
5d1a68d520ec37001cbeb5d7;50819883;3;4.25;0;0;0
5d1f84576cf972001c81af2b;50819883;1;3.50;0;0;0
5cffb0df9eda03001ce06c9b;50819883;3;null;0;0;0
5d11f4cff319ef001c7983cd;50369984;5;6;0;0;0
5b4ce5ef3dcc0e001ab26e8d;50369984;4;6.00;0;0;0
5d3b7e4189f9e5001c93aad7;50369984;5;6.00;0;0;0
5d0b680018d258001cae0956;50369984;3;6.00;0;0;0
5c7842c10e3437001c5e3078;50369984;5;5.25;0;0;0
5c421acc6ebd2f001c2c2cc0;50369984;4;5.75;0;0;0
5b50b8be9bf9bb001a51c2c8;50369984;4;5.00;0;0;0
5b4cd8d83dcc0e001ab268b1;50369984;5;5.75;0;0;0
5b4ca9983dcc0e001ab24d7b;50369984;5;5.75;0;0;0
5b28bce7cc3364001a31e1e1;50369984;4;5.25;0;0;0
5a7e8ea853d53f001a5b3fef;50369984;5;5.50;0;0;0
5a6aec12c18d85001a7d25cc;50369984;5;5.50;0;0;0
5cdd95c2ab32db001c8a8b41;50019334;4;5.25;0;0;0
5c6287229e7208001cfd19be;50019334;3;5.50;0;0;0
5d5dbb798cacc5001cbdb841;50450097;5;4.00;0;0;0
5c14c55b58e82c001bf2f34d;50450097;5;5.25;0;0;0
5d7fd034af4767001ce36b6a;50618832;5;6.00;0;0;0
5d08e9e2a514ad001cc9f3aa;50618832;4;4.00;4;4;0
5c99e926069277001c8bd608;50618832;5;4.50;0;0;0
5c233ecc55d301001c844084;50618832;5;4.75;2;2;0
5b3260e56f5508001adc3c43;50618832;5;5.25;2;2;0
5d3ec123e9a806001ce5beb6;50618832;4;5.25;0;0;0
5d3c153f89f9e5001c93b9ee;50618832;5;4.50;0;0;0
5d21ecad9098b9001cab105a;50618832;4;4.25;0;0;0
5d1cb4f48a3f6d001ca38873;50618832;4;4.25;0;0;0
5d1c44528a3f6d001ca2eff8;50618832;2;4.75;0;0;0
5d1ba845139930001c21218a;50618832;4;4.75;0;0;0
5d1b87e7139930001c21062d;50618832;4;4.50;0;0;0
5d1b73cc139930001c20eaef;50618832;4;4.50;0;0;0
5cd5b3d704ccf3001c546693;50618832;3;4.00;0;0;0
5c4ec5f6dd45db001c860535;50618832;2;4.25;0;0;0
5be05f28ca55cb001b3973e1;50618832;3;4.25;0;0;0
5b9238e221bc88001aab4a8c;50618832;5;4.25;0;0;0
5b3d42a3caf3a0001a929df1;50618832;4;4.75;0;0;0
5b3a42615affb0001a1560a2;50618832;4;4.50;0;0;0
5b3239ee6f5508001adbf19d;50618832;4;4.75;0;0;0
5a75a9707a303c001a786f70;50618832;4;4.50;0;0;0
5a6b5801c18d85001a7d5b82;50618832;4;5.00;0;0;0
5a68bf32c9e055001ac8cadf;50618832;4;4.25;0;0;0
5d67d618824f1e001c34bc5d;50719200;3;5.25;0;0;0
5d27136cf515bb001cb0e100;50719200;5;5.25;1;1;0
5d0ddd5dfbaaec001ce4d671;50719200;5;5.50;0;1;1
5d25a4b2cda012001ca5e393;50719200;5;6.00;0;0;0
5a6f7e804adcfd001aa26747;50719200;5;5.25;0;0;0
5d5e4bb18cacc5001cbdc40e;50719200;4;5;0;0;0
5d505c3c763927001c5482ea;50719200;3;5.75;0;0;0
5d4c5753c032ad001c1fe3f3;50719200;5;5.75;0;0;0
5d135f63994651001c03411f;50719200;2;5.50;0;0;0
5c52d06398a84a001c6541ed;50719200;5;6.00;0;0;0
5c52ba9c98a84a001c651af8;50719200;4;4.50;0;0;0
5bb9f81b9120b2001915b907;50719200;4;4.50;0;0;0
5b3ba4276d405b001abdd381;50719200;5;5.75;0;0;0
5a6485d93557a5001a140c54;50719200;4;4.50;0;0;0
5a60b7ece9399e001ac548e6;50719200;4;5.50;0;0;0
5d270619f515bb001cb0d0a0;50393659;2;5.50;0;1;1
5e203f6a5d67ca0022456d60;50393659;1;5.00;0;0;0
5d16265b642f27001c08f258;50393659;1;5.50;0;0;0
5c4f565cab563b001c4c9f86;50393659;2;4.25;0;0;0
5c596ede896c29001c112fe7;50845119;5;5.75;1;1;0
5d1a2a3020ec37001cbe7e56;50845119;5;5.00;0;0;0
5d021eda14b0c6001c9e795b;50845119;2;4.50;0;0;0
5c7931340e3437001c5e88f0;50845119;3;1.00;0;0;0
5c593498be474e001c2e07fd;50845119;4;5.50;0;0;0
5aab683951419c001a24baa1;50845119;2;5.00;0;0;0
5d5d368631a6d7001c37b157;50923133;4;4.50;1;1;0
5d2e12bd12ed77001cf3b5fa;50923133;3;5.75;1;1;0
5d08bf11a514ad001cc9a0ee;50923133;4;5.75;-2;1;3
5d262638414cb8001c72ba0b;50923133;3;5.00;2;2;0
5d09499dc4518e001c900fca;50923133;4;5.00;2;2;0
5d515b5e763927001c54a4a8;50886374;2;null;0;0;0
5d10eb80dde843001c2f33a5;50886374;2;4.75;0;0;0
5d08c293a514ad001cc9a7db;50886374;5;5.50;0;0;0
5cff463a9eda03001cdfedb3;50886374;5;BEST;0;0;0
5b1a30b025b675001aa58039;50886374;5;5.75;0;0;0
5b1f7ea15d1f92001a97b667;50886374;5;5.50;0;0;0
5d8c859fdbfbcd001c160163;50820467;3;5.00;-1;0;1
5d03a55c452355001c7f3435;50819750;5;5.75;0;0;0
5d03840f452355001c7ef700;50819750;5;5.75;0;0;0
5d037fdf452355001c7eed23;50819750;2;4.50;0;0;0
5d037831452355001c7eddd6;50819750;5;5.25;0;0;0
5a5ef6efbe6796001a9d80f6;50819750;2;4.50;0;0;0
5d08bb6fa514ad001cc9999e;50819750;5;5.50;0;0;0
5c42f1726ebd2f001c2c75a3;50819750;4;5.50;0;0;0
5b156939bd7fa6001ab1fbde;50819750;4;5.50;0;0;0
5c6a95cc0f0ace001c39569e;50771677;4;4.75;0;0;0
5c4c6a526110a5001c6216c9;50771677;4;4.00;0;0;0
5b3fe674a75691001a14b7ee;50771677;4;4.75;0;0;0
5b4337375c57d5001afa2e26;50680806;1;6.00;0;0;0
5d1500a900270c001cf1925f;50019442;4;5.00;1;2;1
5d14c7cf00270c001cf152a2;50019442;3;4.25;5;6;1
5c347a3b31c957001c24ff5b;50019442;3;6.00;1;3;2
5b3cc6abf07b02001a04e65d;50019442;3;5.50;1;3;2
5b474cdeaf6bcc001af26d72;50019442;2;5.75;0;0;0
5b3cc883f07b02001a04e9b1;50019442;2;5.75;0;0;0
5b337bba0aa5d6001abe3f30;50019442;4;5.50;0;0;0
5d14964300270c001cf10c01;50033938;4;5.00;0;0;0
5d15c785642f27001c08708c;50033938;2;4.50;0;0;0
5d14da2100270c001cf16cdc;50033938;2;4.75;1;1;0
5b223a7f7425e2001a237d78;50033938;4;4.75;-1;0;1
5d15b849642f27001c085ab3;50033938;5;5.75;0;0;0
5d0fbfdb4f5d1e001cbc8eeb;50033938;3;4.25;0;0;0
5c52c5b598a84a001c652bb8;50033938;3;4.00;0;0;0
5c50d9a3ccaaf5001c0b16a4;50033938;3;4.75;0;0;0
5b709636b8f62d001ac434b9;50033938;3;4.25;0;0;0
5b51191d9bf9bb001a51cfc8;50033938;2;4.50;0;0;0
5b479b1dee0c17001abb49f5;50033938;4;4.50;0;0;0
5a7ac88c8c0f1b001a2f6d2d;50033938;5;5.00;0;0;0
5a64dd686878c2001a8d68e8;50033938;5;5.50;0;0;0
5a62f214f92ac7001a6ede5d;50033938;5;4.75;0;0;0
5d67d3fc824f1e001c34bac8;50030857;2;5.25;0;0;0
5d5d93e331a6d7001c37c89f;50030857;5;5.75;0;0;0
5d3ed836e9a806001ce5ca95;50030857;2;3.50;0;2;2
5d3de2f8e9a806001ce59403;50030857;4;5.50;-2;0;2
5d3150afcf3df9001c2e0951;50030857;4;6.00;-4;2;6
5d2264a26b30c8001cd5d489;50030857;1;4.75;8;8;0
5d2156359098b9001caad8b5;50030857;2;5.75;3;3;0
5d1fb4696cf972001c81d332;50030857;4;5.00;0;1;1
5d1f26306cf972001c811c7f;50030857;2;4.75;4;4;0
5d1ef5e86cf972001c80b7fc;50030857;1;4.75;1;1;0
5c52d02098a84a001c654153;50030857;4;5.25;0;1;1
5c481b7dd5cd47001cbd9396;50030857;5;3.50;-2;1;3
5b3c6786f07b02001a0449b2;50030857;3;5.50;6;8;2
5b39e3d85affb0001a14a92f;50030857;5;5.75;-7;1;8
5b470768af6bcc001af22b3f;50030857;3;4.25;-2;1;3
5b4020e4a75691001a14c045;50030857;3;5.50;0;5;5
5b7f2dadffbde0001a9ea963;50030857;5;5.50;2;6;4
5b746858d386c8001aa66a96;50030857;4;5.00;10;11;1
5b5aff5463021a001a2fc8d4;50030857;2;4.50;1;2;1
5b39df285affb0001a149c4a;50030857;3;5.50;1;2;1
5a6e303be5f761001a0fece1;50030857;3;5.25;3;6;3
5a5e6b9bbe6796001a9d76bb;50030857;3;5.50;-5;1;6
5a5f17debe6796001a9d9075;50030857;5;5.25;-3;2;5
5d1bb808139930001c212d17;50822518;4;6.00;1;1;0
5d0f78684f5d1e001cbc6b8c;50822518;3;5;1;1;0
5d0bac4d18d258001cae6459;50822518;4;5.50;3;3;0
5d0a92ab18d258001cad8799;50822518;2;4.25;0;0;0
5d0a05d5c4518e001c9097ff;50822518;5;5.75;0;2;2
5d07cbdc01e578001ccb04c0;50822518;4;5.75;3;4;1
5d07fd5ca514ad001cc907d7;50822518;1;5.50;-3;3;6
5d07e81ba514ad001cc8f33f;50822518;3;5.50;2;4;2
5d07be2801e578001ccaee85;50822518;2;5.50;0;1;1
5d07bca401e578001ccaeb87;50822518;3;6.00;0;1;1
5d07abe201e578001ccac956;50822518;3;5.50;0;1;1
5be05fdfca55cb001b397422;50822518;2;5.25;27;28;1
5b29f88beeda99001a49c244;50822518;3;5.00;5;5;0
5b0ece74b77021001a204ed6;50822518;3;5.75;11;12;1
5db759441446f8001cf5a05b;50822518;5;5.75;0;0;0
5d680206d28ea1001c9faa94;50822518;4;BEST;0;0;0
5d24b9ef490ddc001c968da5;50822518;3;4.75;0;0;0
5d1d4b998a3f6d001ca3f084;50822518;3;5.25;0;0;0
5d1cc9e78a3f6d001ca3a29c;50822518;2;4.25;0;0;0
5d1b7081139930001c20e4ac;50822518;3;5.50;0;0;0
5d1b55ad139930001c20bf78;50822518;4;4.75;0;0;0
5d19f34620ec37001cbe30f9;50822518;3;5.75;0;0;0
5d15ee82642f27001c08aa26;50822518;1;5.25;0;0;0
5d15c846642f27001c0871a5;50822518;3;6.00;0;0;0
5d15af46642f27001c085211;50822518;3;5.00;0;0;0
5d094b25c4518e001c9010f2;50621407;4;5.75;1;1;0
5d14831f00270c001cf0e963;50621407;5;5.25;0;0;0
5b3bc0526d405b001abdfb9f;50621407;5;5.50;0;0;0
5d15eaf7642f27001c08a52a;50621407;5;5.50;0;0;0
5c2f840a4f6582001ceca2c7;50621407;5;5.25;0;0;0
5bb73e5066c2330019e429ca;50621407;5;5.75;0;0;0
5b3604c952a310001aac900a;50621407;3;5.25;0;0;0
5b227dddf83426001ad9c9b8;50621407;2;6.00;0;0;0
5a7d7c40356f84001ac45dd0;50621407;3;4.50;0;0;0
5db75b821446f8001cf5a0de;50314878;1;4.50;2;2;0
5d677123824f1e001c348c94;50314878;4;4.75;1;1;0
5cd3f0cfbec757001c666a59;50314878;1;5.50;4;4;0
5d25c435cda012001ca61df4;50314878;4;5.50;0;0;0
5d1c95dd8a3f6d001ca35f9d;50314878;1;3.50;1;1;0
5cee88ac3cc130001c49d5fb;50314878;1;4.75;46;47;1
5d1bbd8b139930001c213160;50314878;3;5.5;0;0;0
5d107f44dde843001c2e9bb9;50314878;1;4.5;-5;0;5
5d0cb47ca2f002001c66a1ee;50314878;1;4.75;0;0;0
5c24d9c1cbae27001c8009ca;50314878;3;4.75;2;2;0
5c17d1c5c86872001b1d48a4;50314878;2;4.75;3;4;1
5b9fb0024ef43f00199d0b72;50314878;2;5.50;2;3;1
5b68c982917bb5001ac8c737;50314878;4;5.00;6;6;0
5b3646f552a310001aad0d5d;50314878;2;5.25;-5;2;7
5a60c664e9399e001ac54d98;50314878;3;5.00;4;4;0
5d114ba7dde843001c2f91ad;50621404;4;6.00;0;0;0
5d0bb85818d258001cae6fe2;50621404;3;5.50;0;0;0
5d0a928e18d258001cad8786;50718238;4;5.25;2;2;0
5d11b6e6f319ef001c7932d6;50718238;5;5.25;0;0;0
5d0bb87618d258001cae700d;50718238;3;5.25;0;0;0
5d0a0153c4518e001c908d7c;50718238;4;5.00;0;0;0
5c0de4aafeeece001bfa12b6;50718238;5;4.75;0;0;0
5a6f82254adcfd001aa2688a;50044365;4;5.75;0;0;0
5a61b653e9399e001ac57b5e;50044365;5;5.75;0;0;0
5d53c647e8728a001c44a5aa;50044365;5;5.25;0;0;0
5c45d2557236dc001c4e5f3a;50044365;5;5.50;0;0;0
5b201134f4c683001a6a841a;50044365;5;5.75;0;0;0
5d07823101e578001cca7dbf;50873014;3;5.25;0;0;0
5d0770ef01e578001cca5a85;50873014;2;5.25;0;0;0
5d0ce824a2f002001c66eec9;50883493;4;5.50;0;0;0
5d0c8668a2f002001c666537;50883493;3;5.00;0;0;0
5d0bb25a18d258001cae6a55;50883493;5;6.00;0;0;0
5c518503ccaaf5001c0b69a7;50883493;3;5.00;0;0;0
5d16018f642f27001c08c33b;50575863;4;5.75;0;0;0
5c5212b998a84a001c64d4f2;50575863;4;1.00;3;3;0
5c28bedfe42cee001cd00dc3;50575863;2;3.25;2;2;0
5b17cbc7696b82001a9d1a45;50575863;4;5.25;0;0;0
5d14e1ba00270c001cf175fb;50575863;3;4.50;0;0;0
5d0fbff54f5d1e001cbc8eec;50575863;3;4.75;0;0;0
5d0a4ba5c4518e001c90ff9e;50575863;1;5.00;0;0;0
5cffe85e8aa9a0001ce2581a;50575863;3;5.00;0;0;0
5c411374f6bb49001c6eaecf;50575863;1;4.50;0;0;0
5b79cec245f3d3001aa16395;50575863;3;6.00;0;0;0
5b795ea945f3d3001aa15b1f;50575863;2;4.75;0;0;0
5b3a41ab5affb0001a155f78;50575863;3;5.25;0;0;0
5a6c7e585f15c6001a744cef;50575863;5;6.00;0;0;0
5b351ac7691408001a9f6182;50575863;3;5.75;0;0;0
5b17eca6696b82001a9d2a7f;50575863;5;5.00;0;0;0
5a8a74b7d93d4f001a3926ff;50575863;2;5.50;0;0;0
5cfa114c213363001ca9da56;50799370;4;5.25;0;0;0
5a9ee2049605dc001a805141;50799370;4;5.00;1;1;0
5d78da88d1fdfb001cc5ce0a;50799370;1;null;0;0;0
5cfae369dd2309001c12c857;50799370;5;6.00;0;0;0
5c25eb5d8a02d2001c5c3663;50799370;3;4.75;0;0;0
5d1b373c139930001c2093e4;50030886;4;5.25;0;3;3
5d136360994651001c034655;50030886;5;4.75;2;3;1
5d133ddb994651001c031236;50030886;4;6.00;3;4;1
5d0cfb72a2f002001c6707aa;50030886;4;4.75;1;2;1
5d0cc9d2a2f002001c66c168;50030886;4;5.50;0;2;2
5d089cd2a514ad001cc95f2a;50030886;5;4.50;2;4;2
5d080aa7a514ad001cc910f8;50030886;4;4.50;1;2;1
5d04c81897cd24001cfc50f0;50030886;4;5.00;1;4;3
5d04b24797cd24001cfc3df3;50030886;4;5.50;2;2;0
5d03dca597cd24001cfbe32c;50030886;3;4.00;0;1;1
5d03973c452355001c7f189a;50030886;5;4.25;1;3;2
5d0355d2452355001c7e9423;50030886;5;4.75;6;8;2
5d02159a14b0c6001c9e6d15;50030886;4;2.50;0;2;2
5c99eb03069277001c8bd7ac;50030886;3;5.00;-13;1;14
5c6a936e0f0ace001c395172;50030886;2;5.75;-5;4;9
5c51f9dcccaaf5001c0c3662;50030886;4;4.00;0;1;1
5c49b648aaf8a6001c778063;50030886;4;5.00;0;1;1
5c481b76d5cd47001cbd9393;50030886;3;4.25;-1;0;1
5c13882487cae7001bc26703;50030886;4;5.50;6;11;5
5ba8ee159432d400197a8e77;50030886;5;5.25;-8;3;11
5b24ecee1c20fc001aa0f7d3;50030886;5;5.75;-10;4;14
5b6811bd1388f9001aabb71a;50030886;5;5.75;22;23;1
5b4c63ca36ebdc001a7111a9;50030886;5;5.00;52;53;1
5b2b881d9d2efb001abb2b4d;50030886;5;4.75;1;2;1
5b22d41cf83426001ada496f;50030886;3;5.00;-1;2;3
5b229a4bf83426001ada0d6c;50030886;3;4.25;1;3;2
5a69528d1053f0001a84ef60;50030886;4;5.75;0;2;2
5d179b20996aef001ce04ef8;50394348;4;null;0;1;1
5da226791633a5001ca36741;50394348;2;3.25;0;0;0
5d2c370e67168f001cf545ad;50394348;2;5.00;0;0;0
5d2b332278e8cd001cf90f77;50394348;3;5.50;0;0;0
5c3dffe6d5b710001c16aa72;50394348;1;5.50;0;0;0
5c3cddeed5b710001c15582c;50394348;1;5.50;0;0;0
5b5574eeba22db001a56c95a;50394348;2;4.50;0;0;0
5b4decc2128949001a40640b;50394348;3;4.75;0;0;0
5a6fb4dc4adcfd001aa27227;50394348;4;4.75;0;0;0
5da2322d1633a5001ca368f7;50396283;4;4.50;0;0;0
5d29b6355e5ea9001c2f0ad9;50396283;3;4.75;0;0;0
5d2052047631e8001ccdd8ee;50873091;2;4.75;0;0;0
5d5e46258cacc5001cbdc2cd;50044385;2;4.50;0;0;0
5d07ceb801e578001ccb0819;50799730;5;5.50;4;4;0
5cd42c9522f345001cf62bd5;50799730;4;5.50;6;6;0
5afbe04ed2276e001ad4d862;50799730;1;4.75;1;1;0
5b1979c5881910001a325527;50799730;2;5.50;-1;0;1
5ab93c84a59fb6001a7e19d4;50799730;2;4.50;1;1;0
5afbe0f5d2276e001ad4d87d;50799730;2;5.25;0;0;0
5a63eea354f060001af5cfaa;50799730;2;6.00;0;0;0
5a61e62ff92ac7001a6eaa35;50799730;5;5.25;-1;1;2
5d0b70fb18d258001cae1517;50799730;2;4.25;0;0;0
5d07f297a514ad001cc8fde3;50799730;4;4.75;0;0;0
5d07366e01e578001cc9e361;50799730;3;4.00;0;0;0
5cfe3231b9e9b9001c5c2447;50799730;4;5.25;0;0;0
5cfa5a2fdd2309001c1283f6;50799730;4;5.25;0;0;0
5ce2aad09c3a91001cfade1c;50799730;5;5.00;0;0;0
5ce17c93e99a8f001c5df485;50799730;3;5.50;0;0;0
5cd554f322f345001cf6611b;50799730;5;5.75;0;0;0
5e108841c40b85001ecf1aee;50947437;4;5.50;0;0;0
5df4eea83bae04001e1b87ce;50947437;5;5.25;0;0;0
5b4c7b413dcc0e001ab22b39;50475317;4;6.00;9;10;1
5b51f699829dc9001a80f12d;50475317;3;4.75;0;1;1
5b4ce66f3dcc0e001ab26eb1;50475317;4;4.50;1;1;0
5d40513e434df8001c7946c6;50475317;5;5.25;0;0;0
5d287ca42a192d001c003cff;50475317;3;5.00;0;0;0
5d1bcb84139930001c213b00;50475317;5;5.75;0;0;0
5d1b55a7139930001c20bf73;50475317;4;4.75;0;0;0
5d04e19c97cd24001cfc64c9;50475317;4;4.50;0;0;0
5c3ee3396f5518001c654381;50475317;4;5.25;0;0;0
5c3cfb72d5b710001c15794f;50475317;3;5.00;0;0;0
5c3368207efdbd001c146b4e;50475317;5;5.50;0;0;0
5c30d5260c24cd001c1493af;50475317;5;5.75;0;0;0
5c233faf55d301001c84409f;50475317;4;4.75;0;0;0
5b9ff2dae3d3e000191a4476;50525076;4;5.50;2;2;0
5d2986cb041f0f001c83a092;50525076;5;6.00;0;0;0
5d28cbf6041f0f001c83700d;50525076;5;5.00;0;0;0
5c6d6a54a5d496001c083786;50525076;3;4.50;0;0;0
5c1514449b0509001b1d829b;50525076;5;4.75;0;0;0
5b93144b19c532001a434219;50525076;5;5.50;0;0;0
5a7d8e98356f84001ac46482;50525076;4;5.00;0;0;0
5a6db34ee5f761001a0fd8d9;50525076;4;5.25;0;0;0
5d27201ef515bb001cb0f3d0;50923129;3;5.50;0;0;0
5cf2d3b3f241db001c984cff;50837684;5;6.00;0;0;0
5b3ceebd117dfb001ab1c8b5;50837684;5;5.75;0;0;0
5d2c750367168f001cf5829e;50574529;2;5.00;2;2;0
5d1f6a4f6cf972001c818fb3;50574529;4;5.25;2;2;0
5b3775845fb074001affc386;50574529;4;5.50;3;4;1
5d494e099b1ac2001c0e4208;50574529;4;5.75;0;0;0
5c53549f98a84a001c65e707;50574529;5;5.00;0;0;0
5b706514b8f62d001ac43127;50574529;4;5.25;0;0;0
5b3cc7caf07b02001a04e8a4;50574529;4;5.50;0;0;0
5d5d37a331a6d7001c37b1a1;50575949;5;5.25;0;0;0
5d1107f0dde843001c2f5d66;50575949;3;5.50;0;0;0
5d2c1bc067168f001cf52e1a;50575949;4;5.75;2;2;0
5e203f8b5d67ca0022456d72;50575949;5;5.75;0;0;0
5ba165fc64ef510019420f06;50575949;5;5.75;0;0;0
5b7f2dd6ffbde0001a9ea96b;50575949;5;5.75;0;0;0
5b4c559236ebdc001a7105c7;50575949;5;5.75;0;0;0
5d0b079b18d258001cada2c2;50820337;5;5.25;2;3;1
